country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Canada,2000,10599,"Poultry, live except domestic fowls, > 185 grams",Import,412637,572550.0,No Quantity,,01_live_animals
Canada,2000,10600,"Animals, live, except farm animals",Re-Export,271650,10623.0,No Quantity,,01_live_animals
Canada,2000,10600,"Animals, live, except farm animals",Export,38522581,1462027.0,No Quantity,,01_live_animals
Canada,2000,10600,"Animals, live, except farm animals",Import,14712865,628139.0,No Quantity,,01_live_animals
Canada,1999,10111,"Horses, live pure-bred breeding",Import,2152350,0.0,Number of items,1980.0,01_live_animals
Canada,1999,10111,"Horses, live pure-bred breeding",Export,2314880,0.0,Number of items,1366.0,01_live_animals
Canada,1999,10119,"Horses, live except pure-bred breeding",Import,28616536,0.0,Number of items,26578.0,01_live_animals
Canada,1999,10119,"Horses, live except pure-bred breeding",Export,31706863,0.0,Number of items,21560.0,01_live_animals
Canada,1999,10120,"Asses, mules and hinnies, live",Import,42617,0.0,Number of items,179.0,01_live_animals
Canada,1999,10120,"Asses, mules and hinnies, live",Export,62243,0.0,Number of items,1362.0,01_live_animals
Canada,1999,10210,"Bovine animals, live pure-bred breeding",Import,1628554,0.0,Number of items,1322.0,01_live_animals
Canada,1999,10210,"Bovine animals, live pure-bred breeding",Export,8585212,0.0,Number of items,6653.0,01_live_animals
Canada,1999,10290,"Bovine animals, live, except pure-bred breeding",Import,105486781,0.0,Number of items,221099.0,01_live_animals
Canada,1999,10290,"Bovine animals, live, except pure-bred breeding",Export,719224116,0.0,Number of items,983774.0,01_live_animals
Canada,1999,10310,"Swine, live pure-bred breeding",Import,1674870,0.0,Number of items,3859.0,01_live_animals
Canada,1999,10310,"Swine, live pure-bred breeding",Export,888920,0.0,Number of items,1265.0,01_live_animals
Canada,1999,10391,"Swine, live except pure-bred breeding < 50 kg",Import,150460,0.0,Number of items,3512.0,01_live_animals
Canada,1999,10391,"Swine, live except pure-bred breeding < 50 kg",Export,51143135,0.0,Number of items,2083426.0,01_live_animals
Canada,1999,10392,"Swine, live except pure-bred breeding > 50 kg",Import,206467,0.0,Number of items,696.0,01_live_animals
Canada,1999,10392,"Swine, live except pure-bred breeding > 50 kg",Export,174967659,0.0,Number of items,2052625.0,01_live_animals
Canada,1999,10410,"Sheep, live",Import,805067,0.0,Number of items,9267.0,01_live_animals
Canada,1999,10410,"Sheep, live",Export,5058103,0.0,Number of items,51960.0,01_live_animals
Canada,1999,10420,"Goats, live",Import,185033,0.0,Number of items,4069.0,01_live_animals
Canada,1999,10420,"Goats, live",Export,497215,0.0,Number of items,1283.0,01_live_animals
Canada,1999,10511,"Fowls, live domestic < 185 grams",Import,20863399,0.0,Number of items,23625558.0,01_live_animals
Canada,1999,10511,"Fowls, live domestic < 185 grams",Export,5628871,0.0,Number of items,3932162.0,01_live_animals
Canada,1999,10519,"Poultry, live except domestic fowls, < 185 grams",Import,5150429,0.0,Number of items,5294162.0,01_live_animals
Canada,1999,10519,"Poultry, live except domestic fowls, < 185 grams",Export,13048225,0.0,Number of items,6945656.0,01_live_animals
Canada,1999,10591,"Fowls, live domestic > 185 grams",Export,317373,0.0,Number of items,120503.0,01_live_animals
Canada,1999,10591,"Fowls, live domestic > 185 grams",Import,3953002,10977897.0,Weight in kilograms,10977897.0,01_live_animals
Canada,1999,10599,"Poultry, live except domestic fowls, > 185 grams",Export,2852736,0.0,Number of items,331372.0,01_live_animals
Canada,1999,10599,"Poultry, live except domestic fowls, > 185 grams",Import,287980,344499.0,Weight in kilograms,344499.0,01_live_animals
Canada,1999,10600,"Animals, live, except farm animals",Import,16792632,0.0,No Quantity,0.0,01_live_animals
Canada,1999,10600,"Animals, live, except farm animals",Export,42137471,0.0,No Quantity,0.0,01_live_animals
Canada,1998,10111,"Horses, live pure-bred breeding",Import,1974033,0.0,Number of items,195.0,01_live_animals
Canada,1998,10111,"Horses, live pure-bred breeding",Export,3501556,0.0,Number of items,1083.0,01_live_animals
Canada,1998,10119,"Horses, live except pure-bred breeding",Import,24604919,0.0,Number of items,23313.0,01_live_animals
Canada,1998,10119,"Horses, live except pure-bred breeding",Export,28790791,0.0,Number of items,22643.0,01_live_animals
Canada,1998,10120,"Asses, mules and hinnies, live",Import,84984,0.0,Number of items,324.0,01_live_animals
Canada,1998,10120,"Asses, mules and hinnies, live",Export,41497,0.0,Number of items,289.0,01_live_animals
Canada,1998,10210,"Bovine animals, live pure-bred breeding",Import,2894717,0.0,Number of items,1470.0,01_live_animals
Canada,1998,10210,"Bovine animals, live pure-bred breeding",Export,5937810,0.0,Number of items,4755.0,01_live_animals
Canada,1998,10290,"Bovine animals, live, except pure-bred breeding",Import,60813467,0.0,Number of items,109620.0,01_live_animals
Canada,1998,10290,"Bovine animals, live, except pure-bred breeding",Export,950395133,0.0,Number of items,1313248.0,01_live_animals
Canada,1998,10310,"Swine, live pure-bred breeding",Import,962115,0.0,Number of items,1464.0,01_live_animals
Canada,1998,10310,"Swine, live pure-bred breeding",Export,458960,0.0,Number of items,858.0,01_live_animals
Canada,1998,10391,"Swine, live except pure-bred breeding < 50 kg",Import,344685,0.0,Number of items,7070.0,01_live_animals
Canada,1998,10391,"Swine, live except pure-bred breeding < 50 kg",Export,38796550,0.0,Number of items,1466077.0,01_live_animals
Canada,1998,10392,"Swine, live except pure-bred breeding > 50 kg",Import,190176,0.0,Number of items,1088.0,01_live_animals
Canada,1998,10392,"Swine, live except pure-bred breeding > 50 kg",Export,247651302,0.0,Number of items,2655872.0,01_live_animals
Canada,1998,10410,"Sheep, live",Import,1174338,0.0,Number of items,14630.0,01_live_animals
Canada,1998,10410,"Sheep, live",Export,5138057,0.0,Number of items,46061.0,01_live_animals
Canada,1998,10420,"Goats, live",Import,134772,0.0,Number of items,2820.0,01_live_animals
Canada,1998,10420,"Goats, live",Export,457420,0.0,Number of items,1365.0,01_live_animals
Canada,1998,10511,"Fowls, live domestic < 185 grams",Import,21491096,0.0,Number of items,28196692.0,01_live_animals
Canada,1998,10511,"Fowls, live domestic < 185 grams",Export,8571384,0.0,Number of items,4457288.0,01_live_animals
Canada,1998,10519,"Poultry, live except domestic fowls, < 185 grams",Import,3380187,0.0,Number of items,3701875.0,01_live_animals
Canada,1998,10519,"Poultry, live except domestic fowls, < 185 grams",Export,13714030,0.0,Number of items,8144115.0,01_live_animals
Canada,1998,10591,"Fowls, live domestic > 185 grams",Export,582869,0.0,Number of items,261301.0,01_live_animals
Canada,1998,10591,"Fowls, live domestic > 185 grams",Import,8463662,29370733.0,Weight in kilograms,29370733.0,01_live_animals
Canada,1998,10599,"Poultry, live except domestic fowls, > 185 grams",Export,2454820,0.0,Number of items,512721.0,01_live_animals
Canada,1998,10599,"Poultry, live except domestic fowls, > 185 grams",Import,209662,311625.0,Weight in kilograms,311625.0,01_live_animals
Canada,1998,10600,"Animals, live, except farm animals",Import,17508181,0.0,No Quantity,0.0,01_live_animals
Canada,1998,10600,"Animals, live, except farm animals",Export,37730165,0.0,No Quantity,0.0,01_live_animals
Canada,1997,10111,"Horses, live pure-bred breeding",Import,2712963,0.0,Number of items,272.0,01_live_animals
Canada,1997,10111,"Horses, live pure-bred breeding",Export,4753536,0.0,Number of items,909.0,01_live_animals
Canada,1997,10119,"Horses, live except pure-bred breeding",Import,24684861,0.0,Number of items,23565.0,01_live_animals
Canada,1997,10119,"Horses, live except pure-bred breeding",Export,26636434,0.0,Number of items,18857.0,01_live_animals
Canada,1997,10120,"Asses, mules and hinnies, live",Import,85425,0.0,Number of items,339.0,01_live_animals
Canada,1997,10120,"Asses, mules and hinnies, live",Export,34750,0.0,Number of items,573.0,01_live_animals
Canada,1997,10210,"Bovine animals, live pure-bred breeding",Import,7786306,0.0,Number of items,3485.0,01_live_animals
Canada,1997,10210,"Bovine animals, live pure-bred breeding",Export,8448115,0.0,Number of items,4632.0,01_live_animals
Canada,1997,10290,"Bovine animals, live, except pure-bred breeding",Import,28751646,0.0,No Quantity,0.0,01_live_animals
Canada,1997,10290,"Bovine animals, live, except pure-bred breeding",Export,957503287,0.0,Number of items,1378431.0,01_live_animals
Canada,1997,10310,"Swine, live pure-bred breeding",Import,829439,0.0,Number of items,1224.0,01_live_animals
Canada,1997,10310,"Swine, live pure-bred breeding",Export,3207881,0.0,Number of items,4880.0,01_live_animals
Canada,1997,10391,"Swine, live except pure-bred breeding < 50 kg",Import,80155,0.0,Number of items,1884.0,01_live_animals
Canada,1997,10391,"Swine, live except pure-bred breeding < 50 kg",Export,33182829,0.0,Number of items,987287.0,01_live_animals
Canada,1997,10392,"Swine, live except pure-bred breeding > 50 kg",Import,19798,0.0,Number of items,193.0,01_live_animals
Canada,1997,10392,"Swine, live except pure-bred breeding > 50 kg",Export,284733633,0.0,Number of items,2188633.0,01_live_animals
Canada,1997,10410,"Sheep, live",Import,883867,0.0,Number of items,10404.0,01_live_animals
Canada,1997,10410,"Sheep, live",Export,6264501,0.0,Number of items,46183.0,01_live_animals
Canada,1997,10420,"Goats, live",Import,38493,0.0,Number of items,860.0,01_live_animals
Canada,1997,10420,"Goats, live",Export,303531,0.0,Number of items,838.0,01_live_animals
Canada,1997,10511,"Fowls, live domestic < 185 grams",Import,17052713,0.0,Number of items,20761643.0,01_live_animals
Canada,1997,10511,"Fowls, live domestic < 185 grams",Export,8396079,0.0,Number of items,3619352.0,01_live_animals
Canada,1997,10519,"Poultry, live except domestic fowls, < 185 grams",Import,3221952,0.0,Number of items,3310154.0,01_live_animals
Canada,1997,10519,"Poultry, live except domestic fowls, < 185 grams",Export,14532563,0.0,Number of items,6449738.0,01_live_animals
Canada,1997,10591,"Fowls, live domestic > 185 grams",Export,428416,0.0,Number of items,168095.0,01_live_animals
Canada,1997,10591,"Fowls, live domestic > 185 grams",Import,7811840,31508072.0,Weight in kilograms,31508072.0,01_live_animals
Canada,1997,10599,"Poultry, live except domestic fowls, > 185 grams",Export,4099807,0.0,Number of items,664619.0,01_live_animals
Canada,1997,10599,"Poultry, live except domestic fowls, > 185 grams",Import,897573,1117875.0,Weight in kilograms,1117875.0,01_live_animals
Canada,1997,10600,"Animals, live, except farm animals",Import,23429575,0.0,No Quantity,0.0,01_live_animals
Canada,1997,10600,"Animals, live, except farm animals",Export,36743001,0.0,No Quantity,0.0,01_live_animals
Canada,1996,10111,"Horses, live pure-bred breeding",Import,6333509,0.0,Number of items,394.0,01_live_animals
Canada,1996,10111,"Horses, live pure-bred breeding",Export,7846741,0.0,Number of items,3030.0,01_live_animals
Canada,1996,10119,"Horses, live except pure-bred breeding",Import,27056369,0.0,Number of items,25876.0,01_live_animals
Canada,1996,10119,"Horses, live except pure-bred breeding",Export,22624456,0.0,Number of items,18094.0,01_live_animals
Canada,1996,10120,"Asses, mules and hinnies, live",Import,128851,0.0,Number of items,467.0,01_live_animals
Canada,1996,10120,"Asses, mules and hinnies, live",Export,23575,0.0,Number of items,11.0,01_live_animals
Canada,1996,10210,"Bovine animals, live pure-bred breeding",Import,6344533,0.0,Number of items,2706.0,01_live_animals
Canada,1996,10210,"Bovine animals, live pure-bred breeding",Export,9144170,0.0,Number of items,4710.0,01_live_animals
Canada,1996,10290,"Bovine animals, live, except pure-bred breeding",Import,27609412,0.0,No Quantity,0.0,01_live_animals
Canada,1996,10290,"Bovine animals, live, except pure-bred breeding",Export,1018307102,0.0,Number of items,1509658.0,01_live_animals
Canada,1996,10310,"Swine, live pure-bred breeding",Import,921115,0.0,Number of items,1803.0,01_live_animals
Canada,1996,10310,"Swine, live pure-bred breeding",Export,324925,0.0,Number of items,1229.0,01_live_animals
Canada,1996,10391,"Swine, live except pure-bred breeding < 50 kg",Import,21048,0.0,Number of items,303.0,01_live_animals
Canada,1996,10391,"Swine, live except pure-bred breeding < 50 kg",Export,23652566,0.0,Number of items,766974.0,01_live_animals
Canada,1996,10392,"Swine, live except pure-bred breeding > 50 kg",Import,14557,0.0,Number of items,88.0,01_live_animals
Canada,1996,10392,"Swine, live except pure-bred breeding > 50 kg",Export,257248778,0.0,Number of items,2010864.0,01_live_animals
Canada,1996,10410,"Sheep, live",Import,2377149,0.0,Number of items,27217.0,01_live_animals
Canada,1996,10410,"Sheep, live",Export,5394703,0.0,Number of items,44546.0,01_live_animals
Canada,1996,10420,"Goats, live",Import,73358,0.0,Number of items,1392.0,01_live_animals
Canada,1996,10420,"Goats, live",Export,488187,0.0,Number of items,1038.0,01_live_animals
Canada,1996,10511,"Fowls, live domestic < 185 grams",Import,15644072,0.0,Number of items,17795748.0,01_live_animals
Canada,1996,10511,"Fowls, live domestic < 185 grams",Export,6619426,0.0,Number of items,2226989.0,01_live_animals
Canada,1996,10519,"Poultry, live except domestic fowls, < 185 grams",Import,4130696,0.0,Number of items,3613504.0,01_live_animals
Canada,1996,10519,"Poultry, live except domestic fowls, < 185 grams",Export,14764869,0.0,Number of items,7078323.0,01_live_animals
Canada,1996,10591,"Fowls, live domestic > 185 grams",Export,476039,0.0,Number of items,150655.0,01_live_animals
Canada,1996,10591,"Fowls, live domestic > 185 grams",Import,3100374,8544363.0,Weight in kilograms,8544363.0,01_live_animals
Canada,1996,10599,"Poultry, live except domestic fowls, > 185 grams",Export,4511117,0.0,Number of items,801841.0,01_live_animals
Canada,1996,10599,"Poultry, live except domestic fowls, > 185 grams",Import,683018,912437.0,Weight in kilograms,912437.0,01_live_animals
Canada,1996,10600,"Animals, live, except farm animals",Import,17870449,0.0,No Quantity,0.0,01_live_animals
Canada,1996,10600,"Animals, live, except farm animals",Export,28193394,0.0,No Quantity,0.0,01_live_animals
Canada,1995,10111,"Horses, live pure-bred breeding",Import,2752777,0.0,Number of items,203.0,01_live_animals
Canada,1995,10111,"Horses, live pure-bred breeding",Export,3618611,0.0,Number of items,1050.0,01_live_animals
Canada,1995,10119,"Horses, live except pure-bred breeding",Import,29660067,0.0,Number of items,28639.0,01_live_animals
Canada,1995,10119,"Horses, live except pure-bred breeding",Export,25912019,0.0,Number of items,20240.0,01_live_animals
Canada,1995,10120,"Asses, mules and hinnies, live",Import,158392,0.0,Number of items,571.0,01_live_animals
Canada,1995,10120,"Asses, mules and hinnies, live",Export,37292,0.0,Number of items,51.0,01_live_animals
Canada,1995,10210,"Bovine animals, live pure-bred breeding",Import,2763440,0.0,Number of items,1898.0,01_live_animals
Canada,1995,10210,"Bovine animals, live pure-bred breeding",Export,6469303,0.0,Number of items,3321.0,01_live_animals
Canada,1995,10290,"Bovine animals, live, except pure-bred breeding",Import,48345704,0.0,No Quantity,0.0,01_live_animals
Canada,1995,10290,"Bovine animals, live, except pure-bred breeding",Export,876953857,0.0,Number of items,1132197.0,01_live_animals
Canada,1995,10310,"Swine, live pure-bred breeding",Import,1315156,0.0,Number of items,2119.0,01_live_animals
